"Auðkenni ráðuneytis","Ráðuneyti","Rasto","Stofnun","Gjöld - sértekjur","Lokadagsetning ársfjórðungs"
"08","Velferðarráðuneyti","08388","Samtök áhugamanna um áfengisvandamálið",163842000,"2012-09-30"
"08","Velferðarráðuneyti","08398","Félagsmál, ýmis starfsemi",108374341,"2012-09-30"
"08","Velferðarráðuneyti","08399","Heilbrigðismál, ýmis starfsemi",257474625,"2012-09-30"
"08","Velferðarráðuneyti","08401","Öldrunarstofnanir, almennt",44342211,"2012-09-30"
"08","Velferðarráðuneyti","08402","Framkvæmdasjóður aldraðra",116786369,"2012-09-30"
"08","Velferðarráðuneyti","08405","Hrafnista, Reykjavík",456441562,"2012-09-30"
"08","Velferðarráðuneyti","08406","Hrafnista, Hafnarfirði",418552127,"2012-09-30"
"08","Velferðarráðuneyti","08407","Grund, Reykjavik",395309054,"2012-09-30"
"08","Velferðarráðuneyti","08408","Sunnuhlíð, Kópavogi",158565225,"2012-09-30"
"08","Velferðarráðuneyti","08409","Hjúkrunarheimilið Skjól",234511322,"2012-09-30"
"08","Velferðarráðuneyti","08410","Hjúkrunarheimilið Eir",394409631,"2012-09-30"
"08","Velferðarráðuneyti","08411","Garðvangur, Garði",83140141,"2012-09-30"
"08","Velferðarráðuneyti","08412","Hjúkrunarheimilið Skógarbær",114128656,"2012-09-30"
"08","Velferðarráðuneyti","08413","Hjúkrunarheimilið Droplaugarstöðum",172471087,"2012-09-30"
"08","Velferðarráðuneyti","08414","Hjúkrunarheimilið Lundur, Hellu",64568645,"2012-09-30"
"08","Velferðarráðuneyti","08415","Hjúkrunarheimilið Hulduhlíð, Eskifirði",32588710,"2012-09-30"
"08","Velferðarráðuneyti","08416","Hjúkrunarheimilið Hornbrekka, Ólafsfirði",48502369,"2012-09-30"
"08","Velferðarráðuneyti","08417","Hjúkrunarheimilið Naust, Þórshöfn",17129818,"2012-09-30"
"08","Velferðarráðuneyti","08418","Seljahlíð, Reykjavík",46134044,"2012-09-30"
"08","Velferðarráðuneyti","08419","Sólvangur, Hafnarfirði",149183015,"2012-09-30"
"08","Velferðarráðuneyti","08423","Höfði, Akranesi",130317856,"2012-09-30"
"08","Velferðarráðuneyti","08424","Dvalarheimili aldraðra Borgarnesi",78974284,"2012-09-30"
"08","Velferðarráðuneyti","08425","Dvalarheimili aldraðra Stykkishólmi",30407717,"2012-09-30"
"08","Velferðarráðuneyti","08426","Fellaskjól, Grundarfirði",22530579,"2012-09-30"
"08","Velferðarráðuneyti","08427","Jaðar, Ólafsvík",21308997,"2012-09-30"
"08","Velferðarráðuneyti","08428","Fellsendi, Búðardal",50876784,"2012-09-30"
"08","Velferðarráðuneyti","08429","Barmahlíð, Reykhólum",27705420,"2012-09-30"
"08","Velferðarráðuneyti","08433","Dalbær, Dalvík",68901924,"2012-09-30"
"08","Velferðarráðuneyti","08434","Samningur við Akureyrarbæ um öldrunarþjónustu",329740971,"2012-09-30"
"08","Velferðarráðuneyti","08436","Uppsalir, Fáskrúðsfirði",32763027,"2012-09-30"
"08","Velferðarráðuneyti","08437","Samningur við Sveitarfélagið Hornafjörð um öldrunarþjónustu",55903159,"2012-09-30"
"08","Velferðarráðuneyti","08438","Klausturhólar, Kirkjubæjarklaustri",23456044,"2012-09-30"
"08","Velferðarráðuneyti","08439","Hjallatún, Vík",28879024,"2012-09-30"
"08","Velferðarráðuneyti","08440","Kumbaravogur, Stokkseyri",70371309,"2012-09-30"
"08","Velferðarráðuneyti","08441","Ás/Ásbyrgi, Hveragerði",182666267,"2012-09-30"
"08","Velferðarráðuneyti","08442","Hraunbúðir, Vestmannaeyjum",64149124,"2012-09-30"
"08","Velferðarráðuneyti","08443","Holtsbúð, Garðabæ",91590022,"2012-09-30"
"08","Velferðarráðuneyti","08445","Mörk, Reykjavík",205333224,"2012-09-30"
"08","Velferðarráðuneyti","08446","Hrafnista, Kópavogi",85858546,"2012-09-30"
"08","Velferðarráðuneyti","08447","Sóltún, Reykjavík",278313457,"2012-09-30"
"08","Velferðarráðuneyti","08460","Dvalarrými aldraðra, önnur",99674884,"2012-09-30"
"08","Velferðarráðuneyti","08470","Vesturhlíð, Reykjavík",2268536,"2012-09-30"
"08","Velferðarráðuneyti","08472","Hlíðabær, Reykjavik",14082516,"2012-09-30"
"08","Velferðarráðuneyti","08473","Lindargata, Reykjavík",12038625,"2012-09-30"
"08","Velferðarráðuneyti","08474","Dagvist og endurhæfingarstöð MS-sjúklinga",20775420,"2012-09-30"
"08","Velferðarráðuneyti","08475","Múlabær, Reykjavík",20475350,"2012-09-30"
"08","Velferðarráðuneyti","08476","Fríðuhús, Reykjavík",13058568,"2012-09-30"
"08","Velferðarráðuneyti","08477","Dagvistun aldraðra, aðrar",173809517,"2012-09-30"
"08","Velferðarráðuneyti","08479","Hlaðgerðarkot",22261000,"2012-09-30"
"08","Velferðarráðuneyti","08491","Reykjalundur, Mosfellsbæ",342822000,"2012-09-30"
"08","Velferðarráðuneyti","08492","Heilsustofnun Náttúrulækningafélags Íslands",131571600,"2012-09-30"
"08","Velferðarráðuneyti","08493","Sjálfsbjörg, hjúkrunar- og endurhæfingarstofnun",120765000,"2012-09-30"
"08","Velferðarráðuneyti","08494","Hlein",29755500,"2012-09-30"
"08","Velferðarráðuneyti","08500","Heilsugæslustöðvar, almennt",13446690,"2012-09-30"
"08","Velferðarráðuneyti","08501","Sjúkraflutningar",254042560,"2012-09-30"
"08","Velferðarráðuneyti","08506","Heilsugæsla á höfuðborgarsvæðinu",1094355475,"2012-09-30"
"08","Velferðarráðuneyti","08508","Miðstöð heimahjúkrunar á höfuðborgarsvæðinu",266250000,"2012-09-30"
"08","Velferðarráðuneyti","08515","Heilsugæslustöðin Lágmúla í Reykjavík",45293100,"2012-09-30"
"08","Velferðarráðuneyti","08517","Læknavaktin",82057200,"2012-09-30"
"08","Velferðarráðuneyti","08552","Heilsugæslustöðin Dalvík",31993220,"2012-09-30"
"08","Velferðarráðuneyti","08553","Samningur við Akureyrarbæ um heilsugæslu",130675200,"2012-09-30"
"08","Velferðarráðuneyti","08588","Heilsugæslustöðin í Salahverfi í Kópavogi",75797206,"2012-09-30"
"08","Velferðarráðuneyti","08700","Heilbrigðisstofnanir",353308,"2012-09-30"
"08","Velferðarráðuneyti","08716","Heilbrigðisstofnun Vesturlands",673222996,"2012-09-30"
"08","Velferðarráðuneyti","08721","Heilbrigðisstofnunin Patreksfirði",71843958,"2012-09-30"
"08","Velferðarráðuneyti","08726","Heilbrigðisstofnun Vestfjarða",281215487,"2012-09-30"
"08","Velferðarráðuneyti","08745","Heilbrigðisstofnunin Blönduósi",106674012,"2012-09-30"
"08","Velferðarráðuneyti","08751","Heilbrigðisstofnunin Sauðárkróki",204466396,"2012-09-30"
"08","Velferðarráðuneyti","08756","Heilbrigðisstofnunin Fjallabyggð",111106066,"2012-09-30"
"08","Velferðarráðuneyti","08761","Heilbrigðisstofnun Þingeyinga",247871907,"2012-09-30"
"08","Velferðarráðuneyti","08777","Heilbrigðisstofnun Austurlands",561678618,"2012-09-30"
"08","Velferðarráðuneyti","08779","Heilbrigðisstofnun Suð-Austurlands",53126200,"2012-09-30"
"08","Velferðarráðuneyti","08781","Heilbrigðisstofnunin Vestmannaeyjum",193206973,"2012-09-30"
"08","Velferðarráðuneyti","08787","Heilbrigðisstofnun Suðurlands",534903194,"2012-09-30"
"08","Velferðarráðuneyti","08791","Heilbrigðisstofnun Suðurnesja",454627342,"2012-09-30"
"08","Velferðarráðuneyti","08801","Greiningar- og ráðgjafarstöð ríkisins",102158511,"2012-09-30"
"08","Velferðarráðuneyti","08805","Þjónustu- og þekkingarmiðstöð fyrir blinda og sjónskerta",63176557,"2012-09-30"
"08","Velferðarráðuneyti","08807","Heyrnar- og talmeinastöð Íslands",50830614,"2012-09-30"
"08","Velferðarráðuneyti","08809","Málefni fatlaðra",258439066,"2012-09-30"
"08","Velferðarráðuneyti","08821","Barnaverndarstofa",242785064,"2012-09-30"
"08","Velferðarráðuneyti","08841","Vinnumálastofnun",73530330,"2012-09-30"
"08","Velferðarráðuneyti","08842","Vinnumál",36900944,"2012-09-30"
"08","Velferðarráðuneyti","08851","Atvinnuleysistryggingasjóður",5101283303,"2012-09-30"
"08","Velferðarráðuneyti","08852","Tryggingasjóður sjálfstætt starfandi einstaklinga",3682085,"2012-09-30"
"08","Velferðarráðuneyti","08853","Ábyrgðasjóður launa",189342623,"2012-09-30"
"08","Velferðarráðuneyti","08854","Fæðingarorlof",2183079292,"2012-09-30"
"08","Velferðarráðuneyti","08855","Foreldrar langveikra eða alvarlega fatlaðra barna",23970290,"2012-09-30"
"08","Velferðarráðuneyti","08856","Starfsendurhæfing",73442902,"2012-09-30"
"08","Velferðarráðuneyti","08861","Leiguíbúðir",0,"2012-09-30"
"09","Fjármálaráðuneyti","09101","Fjármálaráðuneyti, aðalskrifstofa",180462029,"2012-09-30"
"09","Fjármálaráðuneyti","09103","Fjársýsla ríkisins",337862666,"2012-09-30"
"09","Fjármálaráðuneyti","09199","Ráðstöfunarfé",0,"2012-09-30"
"09","Fjármálaráðuneyti","09210","Ríkisskattstjóri",571098148,"2012-09-30"
"09","Fjármálaráðuneyti","09212","Skatta- og tollamál, ýmis útgjöld",786626,"2012-09-30"
"09","Fjármálaráðuneyti","09214","Yfirskattanefnd",32045938,"2012-09-30"
"09","Fjármálaráðuneyti","09215","Skattrannsóknarstjóri ríkisins",74672204,"2012-09-30"
"09","Fjármálaráðuneyti","09250","Innheimtukostnaður",98985217,"2012-09-30"
"09","Fjármálaráðuneyti","09262","Tollstjórinn",539881072,"2012-09-30"
"09","Fjármálaráðuneyti","09381","Lífeyrisskuldbindingar, eftirlaun",2315904181,"2012-09-30"
"09","Fjármálaráðuneyti","09721","Fjármagnstekjuskattur",346113961,"2012-09-30"
"09","Fjármálaráðuneyti","09811","Barnabætur",1916927010,"2012-09-30"
"09","Fjármálaráðuneyti","09821","Vaxtabætur",11883719481,"2012-09-30"
"09","Fjármálaráðuneyti","09901","Framkvæmdasýsla ríkisins",-6883327,"2012-09-30"
"09","Fjármálaráðuneyti","09905","Ríkiskaup",6249533,"2012-09-30"
"09","Fjármálaráðuneyti","09971","Ríkisábyrgðir",40004357,"2012-09-30"
"09","Fjármálaráðuneyti","09973","Tapaðar kröfur og tjónabætur",1442833,"2012-09-30"
"09","Fjármálaráðuneyti","09976","Lánaumsýsla ríkissjóðs",25867113,"2012-09-30"
"09","Fjármálaráðuneyti","09977","Bankasýsla ríkisins",17809741,"2012-09-30"
"09","Fjármálaráðuneyti","09980","Rekstrarfélag Stjórnarráðsins",3332696,"2012-09-30"
"09","Fjármálaráðuneyti","09981","Ýmsar fasteignir ríkissjóðs",7110151,"2012-09-30"
"09","Fjármálaráðuneyti","09984","Fasteignir ríkissjóðs",-71406259,"2012-09-30"
"09","Fjármálaráðuneyti","09985","Fyrrum varnarsvæði við Keflavíkurflugvöll",100000000,"2012-09-30"
"09","Fjármálaráðuneyti","09991","Aðflutningsgjöld af útflutningi notaðra ökutækja",0,"2012-09-30"
"09","Fjármálaráðuneyti","09994","Virðisaukaskattur ríkisstofnana af tölvuvinnslu",44654256,"2012-09-30"
"09","Fjármálaráðuneyti","09999","Ýmislegt",167057476,"2012-09-30"
"11","Iðnaðarráðuneyti","11101","Iðnaðarráðuneyti, aðalskrifstofa",52196494,"2012-09-30"
"11","Iðnaðarráðuneyti","11199","Ráðstöfunarfé",0,"2012-09-30"
"11","Iðnaðarráðuneyti","11205","Nýsköpunarmiðstöð Íslands",172209888,"2012-09-30"
"11","Iðnaðarráðuneyti","11240","Iðnaðarrannsóknir og stóriðja",1109098,"2012-09-30"
"11","Iðnaðarráðuneyti","11242","Tækniþróunarsjóður",52086000,"2012-09-30"
"11","Iðnaðarráðuneyti","11251","Endurgreiðslur vegna kvikmyndagerðar á Íslandi",3331820,"2012-09-30"
"11","Iðnaðarráðuneyti","11299","Iðja og iðnaður, framlög",84116979,"2012-09-30"
"11","Iðnaðarráðuneyti","11301","Orkustofnun",114619389,"2012-09-30"
"11","Iðnaðarráðuneyti","11371","Orkusjóður",7800000,"2012-09-30"
"11","Iðnaðarráðuneyti","11373","Niðurgreiðslur á húshitun",349084626,"2012-09-30"
"11","Iðnaðarráðuneyti","11375","Jöfnun kostnaðar við dreifingu raforku",118238140,"2012-09-30"
"11","Iðnaðarráðuneyti","11399","Ýmis orkumál",772835,"2012-09-30"
"11","Iðnaðarráðuneyti","11401","Byggðaáætlun",155502277,"2012-09-30"
"11","Iðnaðarráðuneyti","11411","Byggðastofnun",77175000,"2012-09-30"
"11","Iðnaðarráðuneyti","11501","Ferðamálastofa",142887235,"2012-09-30"
"11","Iðnaðarráðuneyti","11511","Framkvæmdasjóður ferðamannastaða",250000,"2012-09-30"
"11","Iðnaðarráðuneyti","11599","Ýmis ferðamál",140702894,"2012-09-30"
"12","Efnahags- og viðskiptaráðuneyti","12101","Efnahags- og viðskiptaráðuneyti, aðalskrifstofa",64206983,"2012-09-30"
"12","Efnahags- og viðskiptaráðuneyti","12190","Ýmis verkefni",28231118,"2012-09-30"
"12","Efnahags- og viðskiptaráðuneyti","12199","Ráðstöfunarfé",0,"2012-09-30"
"12","Efnahags- og viðskiptaráðuneyti","12402","Fjármálaeftirlitið",414014635,"2012-09-30"
"12","Efnahags- og viðskiptaráðuneyti","12411","Samkeppniseftirlitið",76646207,"2012-09-30"
"12","Efnahags- og viðskiptaráðuneyti","12431","Einkaleyfastofan",52515973,"2012-09-30"
"12","Efnahags- og viðskiptaráðuneyti","12501","Hagstofa Íslands",225902355,"2012-09-30"
"12","Efnahags- og viðskiptaráðuneyti","12811","Flutningssjóður olíuvara",107499000,"2012-09-30"
"14","Umhverfisráðuneyti","14101","Umhverfisráðuneyti, aðalskrifstofa",95548653,"2012-09-30"
"14","Umhverfisráðuneyti","14190","Ýmis verkefni",57160192,"2012-09-30"
"14","Umhverfisráðuneyti","14199","Ráðstöfunarfé",0,"2012-09-30"
"14","Umhverfisráðuneyti","14202","Náttúrurannsóknastöðin við Mývatn",5980564,"2012-09-30"
"14","Umhverfisráðuneyti","14211","Umhverfisstofnun",227020693,"2012-09-30"
"14","Umhverfisráðuneyti","14212","Vatnajökulsþjóðgarður",90139279,"2012-09-30"
"14","Umhverfisráðuneyti","14231","Landgræðsla ríkisins",133463313,"2012-09-30"
"14","Umhverfisráðuneyti","14241","Skógrækt ríkisins",52049120,"2012-09-30"
"14","Umhverfisráðuneyti","14243","Hekluskógar",3432556,"2012-09-30"
"14","Umhverfisráðuneyti","14287","Úrvinnslusjóður",195097278,"2012-09-30"
"14","Umhverfisráðuneyti","14289","Endurvinnslan hf.",362308492,"2012-09-30"
"14","Umhverfisráðuneyti","14301","Skipulagsstofnun",54693945,"2012-09-30"
"14","Umhverfisráðuneyti","14303","Skipulagsmál sveitarfélaga",3428299,"2012-09-30"
"14","Umhverfisráðuneyti","14310","Landmælingar Íslands",62443345,"2012-09-30"
"14","Umhverfisráðuneyti","14320","Mannvirkjastofnun",93674003,"2012-09-30"
"14","Umhverfisráðuneyti","14381","Ofanflóðasjóður",484946338,"2012-09-30"
"14","Umhverfisráðuneyti","14401","Náttúrufræðistofnun Íslands",179737731,"2012-09-30"
"14","Umhverfisráðuneyti","14403","Náttúrustofur",30519000,"2012-09-30"
"14","Umhverfisráðuneyti","14407","Stofnun Vilhjálms Stefánssonar",16429386,"2012-09-30"
"14","Umhverfisráðuneyti","14412","Veðurstofa Íslands",180350776,"2012-09-30"
"19","Fjármagnskostnaður","19801","Vaxtagjöld ríkissjóðs",11655720232,"2012-09-30"
