openspending_id,amount,category_name,category_label,subcategory_name,subcategory_label,time_name,time_year,time_month,time_day,time_week,time_yearmonth,time_quarter,time
5fefbe1973f3321ad7100efa05d2fa3df9d21439,128427646.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-11-30,2012,11,30,48,201211,2,2012-11-30
7bc65df9bb0ce94383033f17aabeead64503bec4,219353227.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,sertaekir-thjonustuskattar,Sértækir þjónustuskattar,2012-12-31,2012,12,31,53,201212,3,2012-12-31
759a3bcdae6c47abe170aa10a5f623e1674b8df9,544049581.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-01-31,2012,01,31,05,201201,0,2012-01-31
e1d8a092244677a5f0ef174ad34c228c81993e4c,2154465432.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-02-29,2012,02,29,09,201202,0,2012-02-29
7bdb500eae65af0b2ab30b306d95579fd19a48b9,301572389.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-03-31,2012,03,31,13,201203,0,2012-03-31
ccb5f64c3902fef889f9ecbdb4d7f6bcfe20dda5,107048849.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-04-30,2012,04,30,18,201204,1,2012-04-30
4423d7036190e5f50a617498bdb2a896dbafb8bc,46519417.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-05-31,2012,05,31,22,201205,1,2012-05-31
4037df2303a6d238ae0e9a71f6dfe75f2367d174,27059377.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-06-30,2012,06,30,26,201206,1,2012-06-30
7f17c427fc108a0b45889e6c3ffe77469e13253b,549073082.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-07-31,2012,07,31,31,201207,1,2012-07-31
49f68ca0dd68403561e8bec4ffbf0e222cd845a5,2334493029.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-08-31,2012,08,31,35,201208,2,2012-08-31
de279220626cbaa2f650a1b7aa13282fed690e38,250228521.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-09-30,2012,09,30,39,201209,2,2012-09-30
b850249505cc6fdb1aa788a367061e0a185b4cff,66307333.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-10-31,2012,10,31,44,201210,2,2012-10-31
18aa69f2f6a11b471d31e241a0aa0be70ea72719,24747727.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-11-30,2012,11,30,48,201211,2,2012-11-30
4b330d0d035dc932eff4cefc6b1d5704f6393c93,8953624.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,bifreidagjald,Bifreiðagjald,2012-12-31,2012,12,31,53,201212,3,2012-12-31
069f9693efcec8280e14c550adc4a39b11e77896,78068195.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-01-31,2012,01,31,05,201201,0,2012-01-31
efa23179e33cb847df4b759a2c8a63150f9e0290,459278263.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-02-29,2012,02,29,09,201202,0,2012-02-29
22cdbeded53b4ad57b16167e3f53af40af92f4a1,238941681.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-03-31,2012,03,31,13,201203,0,2012-03-31
1db6fa2745c62b18687b5511d328d50eadc90bff,186910727.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-04-30,2012,04,30,18,201204,1,2012-04-30
66c9088286c61c3018d8b16d6c2c79e620f30200,330039616.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-05-31,2012,05,31,22,201205,1,2012-05-31
e71bf5ef0dafde05ef5d0422b1f1e73f44fc6f34,176134546.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-06-30,2012,06,30,26,201206,1,2012-06-30
5110ac8c8b219e52846d3ba926d15cda0c35c368,150789396.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-07-31,2012,07,31,31,201207,1,2012-07-31
07e094acdd1415acfc1a533ada938229b18d236e,459114466.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-08-31,2012,08,31,35,201208,2,2012-08-31
edfcb083e60efb09c2a8e39020117c3a28fbcbb1,226279679.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-09-30,2012,09,30,39,201209,2,2012-09-30
65dede3c5ee64bde101fa4b1ec6f4879e6881141,165683231.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-10-31,2012,10,31,44,201210,2,2012-10-31
251b314913508ea08f1a91cd846a354be420b6e9,135810397.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-11-30,2012,11,30,48,201211,2,2012-11-30
ebdd3445be84e3924f2e0a7b6cde00b98678056c,125873141.0,skattar-a-voru-og-thjonustu,Skattar á vöru og þjónustu ,adrir-neyslu-og-leyfisskattar,Aðrir neyslu og leyfisskattar,2012-12-31,2012,12,31,53,201212,3,2012-12-31
416c068eb2a5ef471c99c56c11fb64195ee091ba,599506261.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-01-31,2012,01,31,05,201201,0,2012-01-31
a51be2208f84ec707ce1dd37cfab568872bb4b2b,609511471.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-02-29,2012,02,29,09,201202,0,2012-02-29
409b24dd730f44facafe5cfdd7677bbe3224a322,399341489.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-03-31,2012,03,31,13,201203,0,2012-03-31
b2110a2b0ff914dbc9a9e77874296504ef24c6a2,528948641.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-04-30,2012,04,30,18,201204,1,2012-04-30
ee76e5dc16e94f3f33a874f71ea880753d355f3e,564738010.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-05-31,2012,05,31,22,201205,1,2012-05-31
75d81845ff41f600ca1ae774eeaf3a38cb6563e9,833861007.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-06-30,2012,06,30,26,201206,1,2012-06-30
a94fa049007692872ccdb10283baf9721a0a8e3d,620298234.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-07-31,2012,07,31,31,201207,1,2012-07-31
dfea7ba09ef088c882f5b2006cfe3f49b2d11746,633045185.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-08-31,2012,08,31,35,201208,2,2012-08-31
a9066d135fa4cae6b0c0ef5cfcf16935d84088b2,570529740.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-09-30,2012,09,30,39,201209,2,2012-09-30
6999c9d2c973df0682056c1e73d70399beba8b7a,528011313.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-10-31,2012,10,31,44,201210,2,2012-10-31
65de8b1eb39eaef2de096e857467a0c68ef6d011,718050434.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-11-30,2012,11,30,48,201211,2,2012-11-30
194cd78be62139af49973f93565a7177ee76db24,1039175193.0,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,tollar-og-adflutningsgjold,Tollar og aðflutningsgjöld ,2012-12-31,2012,12,31,53,201212,3,2012-12-31
c1aaea8b798440b1dfb9073fb8a49d0a8b54c819,5346920.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-01-31,2012,01,31,05,201201,0,2012-01-31
85008c11d7f89e97f91c694686aab4672a31b75b,6105290.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-02-29,2012,02,29,09,201202,0,2012-02-29
b336d4943a691d4b244070cf76c92e8fc04eb039,4314413.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-03-31,2012,03,31,13,201203,0,2012-03-31
c1d9b7cd1083afb2928576f90ffb82a10f81d97a,4692272.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-04-30,2012,04,30,18,201204,1,2012-04-30
e0c1f5f981e826a59fffb4914f59eae7425bc397,4464221.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-05-31,2012,05,31,22,201205,1,2012-05-31
26fbc6b898ab6cdecf96a81eb5fe5ded8cb0e99c,3281544.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-06-30,2012,06,30,26,201206,1,2012-06-30
7219761bc2eb0ea4fd7e22a3ae8793b527e0f671,3870237.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-07-31,2012,07,31,31,201207,1,2012-07-31
b7933064b5aacb2d2e9d6085bead98c9a0699881,1440028262.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-08-31,2012,08,31,35,201208,2,2012-08-31
5f1aa6b7a67a8a74d75ac7307a6949d57573f792,67913998.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-09-30,2012,09,30,39,201209,2,2012-09-30
0e300644e32e2196461e2971452d843ff4e0bf3a,29344798.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-10-31,2012,10,31,44,201210,2,2012-10-31
dad23318af86606c4256d1c6b374e6d87ecb60c6,11656330.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-11-30,2012,11,30,48,201211,2,2012-11-30
8aa434bee99dfc6169ca65d9907fcccead60482a,10063790.0,adrir-skattar,Aðrir skattar,gjald-i-framkvaemdasjod-aldradra,Gjald í Framkvæmdasjóð aldraðra,2012-12-31,2012,12,31,53,201212,3,2012-12-31
19a8816c087b225e667cca0bec24eb2bb0767a46,62627741.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-01-31,2012,01,31,05,201201,0,2012-01-31
fa3b0e870031bbb852b91632f4d9ece45fe18248,60312640.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-02-29,2012,02,29,09,201202,0,2012-02-29
7ca69cf9fa2223242c4861066c5cb13992b63771,32022952.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-03-31,2012,03,31,13,201203,0,2012-03-31
8db34b189e70c9f20c5fd1fa0bf71cd170a7cd0a,43428980.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-04-30,2012,04,30,18,201204,1,2012-04-30
8ca240f90722de0108db6005c17a645550dd2a15,27317761.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-05-31,2012,05,31,22,201205,1,2012-05-31
c3934ebfa996bc6db58cc411dc056f2754cbb237,17287396.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-06-30,2012,06,30,26,201206,1,2012-06-30
39048bb5f76ce5cb71f1ec774aaeb9554ae5269f,18826791.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-07-31,2012,07,31,31,201207,1,2012-07-31
be54dd6de7d22bd67111e1b917990cc439040f9e,1089015548.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-08-31,2012,08,31,35,201208,2,2012-08-31
d44daf8cccd5222b6aa19d7cf7d86571e99def2a,826385921.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-09-30,2012,09,30,39,201209,2,2012-09-30
e349b1b4099f8cf81a8604bef7119e413671ecb6,909298691.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-10-31,2012,10,31,44,201210,2,2012-10-31
9fe6978cb7715534f32f2b379564a66f50e19114,501437184.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-11-30,2012,11,30,48,201211,2,2012-11-30
5f5e3649a8c1ba3f91b33aecb5b5fdff6ffce235,167505640.0,adrir-skattar,Aðrir skattar,utvarpsgjald,Útvarpsgjald,2012-12-31,2012,12,31,53,201212,3,2012-12-31
871b48c3d2f1592b1a9979a92d94ac3faa6017fb,45696393.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-01-31,2012,01,31,05,201201,0,2012-01-31
af228deda88427e6def71c97c54220cf279dc686,21154027.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-02-29,2012,02,29,09,201202,0,2012-02-29
8e823a6c35ab026dcd8103e030b400032f8ecda7,-29067781.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-03-31,2012,03,31,13,201203,0,2012-03-31
4603baddd1294acf9b1e4bdfcbbdb61274300538,22706780.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-04-30,2012,04,30,18,201204,1,2012-04-30
25387fe5d07914c175af27067bc5bcef0d956f2b,68033533.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-05-31,2012,05,31,22,201205,1,2012-05-31
8ed1d24d1381b52f3c428e6695283daa9e0f684c,67951070.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-06-30,2012,06,30,26,201206,1,2012-06-30
df374a7b82b5a757a76180b0ecd69fccd0c893af,27083686.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-07-31,2012,07,31,31,201207,1,2012-07-31
fe8e58e339ad26cee7399794cf24ad945412254d,65892716.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-08-31,2012,08,31,35,201208,2,2012-08-31
75be7563e59975a8fbbcdac77a052c7d474bf877,17587453.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-09-30,2012,09,30,39,201209,2,2012-09-30
5066c8c0da28f51e32a116e9b818c4afa04a8213,-188344986.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-10-31,2012,10,31,44,201210,2,2012-10-31
a6fc8c17bf791b154ad8dccd5a8a1da92a89feef,3201802599.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-11-30,2012,11,30,48,201211,2,2012-11-30
b61f72d4cf8da5081389a1f87452ddc15f0ee9e8,550527517.0,adrir-skattar,Aðrir skattar,ymsir-skattar-a-atvinnurekstur,Ýmsir skattar á atvinnurekstur,2012-12-31,2012,12,31,53,201212,3,2012-12-31
a2d1f7681b38b6199d6a09a3a8cc4093440ee3fc,2329891516.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-01-31,2012,01,31,05,201201,0,2012-01-31
af029298c577dc284425087f6e4b57c123e1c775,1812155800.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-02-29,2012,02,29,09,201202,0,2012-02-29
6997295e5d42ccf90116be38e9c4de7455863991,2706407418.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-03-31,2012,03,31,13,201203,0,2012-03-31
c792836724c57a9db95f71cad2a39808cb0524c2,1967827659.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-04-30,2012,04,30,18,201204,1,2012-04-30
cf54ea25124a5eae861e6cc52d5376af33076884,2751020171.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-05-31,2012,05,31,22,201205,1,2012-05-31
32f5a5b666afcb5706a7446f2650a429e88d06a3,2477817808.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-06-30,2012,06,30,26,201206,1,2012-06-30
a7790cc4df2e1dc54a4c8980552b0e7b1c27ddb2,2512170013.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-07-31,2012,07,31,31,201207,1,2012-07-31
3bb174d868d5e2708ebf149595bedeb6572a4567,2562965883.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-08-31,2012,08,31,35,201208,2,2012-08-31
636d3bc1bf2c9cb13ebe8b1a0a84189a72322899,2456318701.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-09-30,2012,09,30,39,201209,2,2012-09-30
fc8d5faa334d8fd3be2343f0f070c71c9b37c30c,2281073224.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-10-31,2012,10,31,44,201210,2,2012-10-31
2dc023a0798494e1cdf2949c6dcec4f6afe6fdfa,2511805656.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-11-30,2012,11,30,48,201211,2,2012-11-30
004f4333dbf427e6912017500c2154f2c2979918,2881147686.0,tryggingagjold,Tryggingagjöld,tryggingagjald-almennt,Tryggingagjald almennt,2012-12-31,2012,12,31,53,201212,3,2012-12-31
e6366603b7558ede003946f9e9e646eac704d38f,805132040.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-01-31,2012,01,31,05,201201,0,2012-01-31
277ce29ce495e44ae37021a460a10dee84b31f5f,600523215.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-02-29,2012,02,29,09,201202,0,2012-02-29
356063b7b40c6802dfe6fc81e4b91c142c52c894,1106053274.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-03-31,2012,03,31,13,201203,0,2012-03-31
d2283c3609effa856c006ef1a120be7aa36ca28a,680490916.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-04-30,2012,04,30,18,201204,1,2012-04-30
b51e8ece0d6ce3f58f432732542afec1c47f1b89,1102243308.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-05-31,2012,05,31,22,201205,1,2012-05-31
56fbb1ea5cc0391afb8e709f3969b3840a0f010a,937176468.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-06-30,2012,06,30,26,201206,1,2012-06-30
43511d71ae7991e0c8eb6ba7eb6f41a9715a6fa7,950243078.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-07-31,2012,07,31,31,201207,1,2012-07-31
507d8729cc6d0270e3888b314173a18db5296b94,966542553.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-08-31,2012,08,31,35,201208,2,2012-08-31
e6490e22ef15ac23f907467926c371792300af3c,928295563.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-09-30,2012,09,30,39,201209,2,2012-09-30
8430f80df5beafc88547b5a83a8693fbdfd3b2c3,971131354.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-10-31,2012,10,31,44,201210,2,2012-10-31
5af709735876fad393263e4d905748099a6f966e,946211705.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-11-30,2012,11,30,48,201211,2,2012-11-30
2a788e00f9dd1d70385b6fa0d8cce3e8944531c0,1021622626.0,tryggingagjold,Tryggingagjöld,faedingaorlofssjodur,Fæðingaorlofssjóður,2012-12-31,2012,12,31,53,201212,3,2012-12-31
6a88a64e7b380dd5688e90e23f5a8188b77999d9,2781062158.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-01-31,2012,01,31,05,201201,0,2012-01-31
66eda2a6e25118274cb237fb2e32ae09242ab5bd,2261686950.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-02-29,2012,02,29,09,201202,0,2012-02-29
cade3001ea1b4d5f1e8bef2789701fee2d69bc4d,1037599187.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-03-31,2012,03,31,13,201203,0,2012-03-31
502e33eb32372d682c151527fc98f10e6df9d12b,2388845948.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-04-30,2012,04,30,18,201204,1,2012-04-30
ccc41b80dd2bebb71d3fb6cde1f62a8b24578e30,1052986746.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-05-31,2012,05,31,22,201205,1,2012-05-31
841be0e5f8f943590b06442e3f2f19bad227b61e,1799748237.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-06-30,2012,06,30,26,201206,1,2012-06-30
5ebafbb30809bc5b7fed2fd391e8b5fdcb759aa5,1851787873.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-07-31,2012,07,31,31,201207,1,2012-07-31
06e61acb3f4565f416fde9cc7aa0c82c5f30d9c4,1900103183.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-08-31,2012,08,31,35,201208,2,2012-08-31
36c1d2ec96bb2877bb765031bed47e4ccf6bfe63,1789865558.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-09-30,2012,09,30,39,201209,2,2012-09-30
4afdbc90b915b10ad218f49648338af515297506,1926264450.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-10-31,2012,10,31,44,201210,2,2012-10-31
0d1d1f2c0e446342d7b452ebcc6926c9c9cfe5a6,1851107623.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-11-30,2012,11,30,48,201211,2,2012-11-30
a130ef1975c1b275f623e28cd539e4e99d8828f5,1704588207.0,tryggingagjold,Tryggingagjöld,atvinnutryggingagjald,Atvinnutryggingagjald,2012-12-31,2012,12,31,53,201212,3,2012-12-31
1eb601f8ae81f03d8c31285d2dcf490cc5dc78ac,196083019.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-01-31,2012,01,31,05,201201,0,2012-01-31
5f13e207443f865d892d2c7bf5d33f9e0706101e,151679693.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-02-29,2012,02,29,09,201202,0,2012-02-29
c905a346f7ad4d3f2c0c72fa2ac770fd9792b5da,273244188.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-03-31,2012,03,31,13,201203,0,2012-03-31
a37d064b5f5386439b74f4e3dcec8033231278ef,164269426.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-04-30,2012,04,30,18,201204,1,2012-04-30
08b2f42b0cbc91d299b0c45859e313c21fa01214,279678627.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-05-31,2012,05,31,22,201205,1,2012-05-31
c2c7508d7baa6390cbe8d4b86a0b194d438c0dcf,233511124.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-06-30,2012,06,30,26,201206,1,2012-06-30
df2b09f279d634290337121906f15e45515747b2,236730472.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-07-31,2012,07,31,31,201207,1,2012-07-31
cf008ba3c88dbcadd2c6fbae76575a1cce7c201a,240488859.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-08-31,2012,08,31,35,201208,2,2012-08-31
6a76075859b0092f823155fc5593327c28e6605f,231208776.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-09-30,2012,09,30,39,201209,2,2012-09-30
8c784e40d1c675210cd4386ad7209a458b1fe2dd,241148505.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-10-31,2012,10,31,44,201210,2,2012-10-31
4f7123b7dd05a169b3ad78d95c72180d72dfb908,235305950.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-11-30,2012,11,30,48,201211,2,2012-11-30
0bcd5356ac0aa4a5e996d4c0c9735a30ea9d4241,246717341.0,tryggingagjold,Tryggingagjöld,onnur-tryggingagjold,Önnur tryggingagjöld,2012-12-31,2012,12,31,53,201212,3,2012-12-31
9a6751285b06cbf7850706ebc139c029b7e6ee62,12917400.0,fjarframlog,Fjárframlög,fjarframlog,Fjárframlög,2012-01-31,2012,01,31,05,201201,0,2012-01-31
